bookID,title,authors,isbn,isbn13
16312,One  Two  Buckle My Shoe (Hercule Poirot  #23),Agatha Christie/Hugh Fraser,1572703857,9781572703858
16313,A Caribbean Mystery,Agatha Christie/Rosalind Ayres,1572705493,9781572705494
16315,Crooked House,Agatha Christie,031298166X,9780312981662
16319,The Body in the Library (Miss Marple  #3),Agatha Christie,157912626X,9781579126261
16320,Witness for the Prosecution and Selected Plays,Agatha Christie,000649045X,9780006490456
16322,The A.B.C. Murders (Hercule Poirot  #13),Agatha Christie,1579126243,9781579126247
16325,Partners in Crime (Tommy and Tuppence #2),Agatha Christie,7111509,9780007111503
16328,The Murder of Roger Ackroyd (Hercule Poirot  #4),Agatha Christie,1579126278,9781579126278
16329,Dead Man's Folly (Hercule Poirot  #33),Agatha Christie/David Suchet,1572705477,9781572705470
16330,Poirot's Early Cases: 18 Hercule Poirot Mysteries (Hercule Poirot  #41),Agatha Christie/Hugh Fraser/David Suchet,1572704721,9781572704725
16331,Murder at the Vicarage (Miss Marple  #1),Agatha Christie,1579126251,9781579126254
16334,The Listerdale Mystery And Eleven Other Stories,Agatha Christie/Hugh Fraser,1572704977,9781572704978
16335,The Mystery of the Blue Train (Hercule Poirot  #6),Agatha Christie,1579126952,9781579126957
16336,The Unexpected Guest: A Play In Two Acts,Agatha Christie,573014671,9780573014673
16340,After the Funeral,Agatha Christie,2310198,9780002310192
16342,Cat Among the Pigeons (Hercule Poirot  #34),Agatha Christie,425205967,9780425205969
16343,The Mysterious Affair at Styles (Hercule Poirot  #1),Agatha Christie,646418432,9780646418438
16347,Absent in the Spring and Other Novels (Mary Westmacott Omnibus  #1--Absent in the Spring  Giant's Bread  The Rose and the Yew Tree),Mary Westmacott/Agatha Christie,312273223,9780312273224
16349,Hercule Poirot's Christmas (Hercule Poirot  #20),Agatha Christie,7120699,9780007120697
16352,Black Coffee (Hercule Poirot  #45.5),Charles Osborne/Agatha Christie,312970072,9780312970079
16357,Hercule Poirot's Christmas: A BBC Radio 4 Full-Cast Dramatisation,Agatha Christie/Michael Bakewell/Peter Sallis/Cyril Luckham/Edward De Souza/Rachel Gurney/Nicky Henson/Deryck Guyler,563535113,9780563535119
16364,Murder on the Orient Express (Hercule Poirot  #10),Agatha Christie,1579126235,9781579126230
16369,Death on the Nile (Hercule Poirot  #17),Agatha Christie,1579126898,9781579126896
16371,Mrs. McGinty's Dead (Hercule Poirot  #30),Agatha Christie,7121008,9780007121007
16374,The Most of P.G. Wodehouse,P.G. Wodehouse,743203585,9780743203586
16376,Full Moon (Blandings Castle  #7),P.G. Wodehouse,1585678368,9781585678365
16377,How Right You Are  Jeeves (Jeeves  #12),P.G. Wodehouse,743203593,9780743203593
16379,Life With Jeeves (Jeeves  #6  2  & 4),P.G. Wodehouse,140059024,9780140059021
16384,Spring Fever,P.G. Wodehouse,158567575X,9781585675753
16387,Carry On  Jeeves (Jeeves  #3),P.G. Wodehouse,1585673927,9781585673926
16388,Lord Emsworth and Others (Blandings Castle  #5.5),P.G. Wodehouse,1585672777,9781585672776
16390,The Mating Season (Jeeves  #9),P.G. Wodehouse,1585672319,9781585672318
16392,Thank You  Jeeves (Jeeves  #5),P.G. Wodehouse,1585674346,9781585674343
16393,Big Money,P.G. Wodehouse,014000937X,9780140009378
16394,Much Obliged  Jeeves,P.G. Wodehouse,1585675261,9781585675265
16396,The Inimitable Jeeves (Jeeves  #2),P.G. Wodehouse,140284125,9780140284126
16398,Thank You  Jeeves,P.G. Wodehouse/Jonathan Cecil,1572704616,9781572704619
16400,Money in the Bank,P.G. Wodehouse,1585676578,9781585676576
16401,The Luck of the Bodkins,P.G. Wodehouse,1585673366,9781585673360
16414,Joy in the Morning,P.G. Wodehouse/Chris Miller,563557354,9780563557357
16425,The Labours of Hercules (Hercule Poirot  #27),Agatha Christie/Hugh Fraser,1572704578,9781572704572
16427,Dead Man's Folly (Hercule Poirot  #33),Agatha Christie,7121075,9780007121076
16428,Hercule Poirot's Casebook (Hercule Poirot  #42),Agatha Christie,399150218,9780399150210
16429,The Husband,Dean Koontz,553804790,9780553804799
16430,City of Night (Dean Koontz's Frankenstein  #2),Dean Koontz/Ed Gorman,553587897,9780553587890
16431,Sole Survivor,Dean Koontz,553589490,9780553589498
16433,Forever Odd (Odd Thomas  #2),Dean Koontz,553588265,9780553588262
16435,Life Expectancy,Dean Koontz,553588249,9780553588248
16441,The Raphael Affair (Jonathan Argyll  #1),Iain Pears,425178927,9780425178928
16442,The Dream of Scipio,Iain Pears,1573229865,9781573229869
16448,Welcome to the Great Mysterious,Lorna Landvik,345442741,9780345442741
16449,Oh My Stars,Lorna Landvik,345468368,9780345468369
16450,Your Oasis on Flame Lake,Lorna Landvik,449002985,9780449002988
16451,Patty Jane's House of Curl,Lorna Landvik/Mechtild Sandberg-Ciletti/Mechtild Ciletti,804114609,9780804114608
16452,The Tall Pine Polka / Your Oasis on Flame Lake,Lorna Landvik,345487664,9780345487667
16459,Anne's House Of Dreams,L.M. Montgomery,1406942359,9781406942354
16464,Poirot: The Complete Ariadne Oliver  Vol. 2,Agatha Christie,7190689,9780007190683
16468,The Phantom Tollbooth,Norton Juster/Jules Feiffer,375806709,9780375806704
16477,The Sixth Book of Lost Swords: Mindsword's Story (Lost Swords  #6),Fred Saberhagen,812511182,9780812511185
16478,The Fourth Book of Lost Swords: Farslayer's Story (Lost Swords  #4),Fred Saberhagen,812552849,9780812552843
16479,Berserkers: The Beginning (Berserkers  #1 & #5),Fred Saberhagen,671878840,9780671878849
16480,The Last Book of Swords: Shieldbreaker's Story (Lost Swords  #8),Fred Saberhagen,812505778,9780812505771
16501,Ariadne's Web (Book of the Gods  #2),Fred Saberhagen,812590465,9780812590463
16503,The Arms of Hercules (Book of the Gods  #3),Fred Saberhagen,812566807,9780812566802
16514,Berserker: Blue Death (Berserker  #8),Fred Saberhagen,812553292,9780812553291
16527,Daughter of Fortune,Isabel Allende/Margaret Sayers Peden,61120251,9780061120251
16528,My Invented Country: A Nostalgic Journey Through Chile,Isabel Allende,006054564X,9780060545642
16530,Aphrodite: A Memoir of the Senses,Isabel Allende/Robert Shekter/Panchita Llona,60930179,9780060930172
16532,Of Love and Shadows,Isabel Allende/Margaret Sayers Peden,553383833,9780553383836
16535,Strange Relations,Philip José Farmer,1416509348,9781416509349
16542,The Black Tower (Philip José Farmer's The Dungeon  #1),Richard A. Lupoff/Bruce Coville/Philip José Farmer/Charles de Lint/Robin Wayne Bailey/Robert Gould,553273469,9780553273465
16543,Dayworld (Dayworld #1),Philip José Farmer,441140017,9780441140015
16544,The Dungeon 2 (Philip José Farmer's The Dungeon  Omnibus Volume 2: Valley of Thunder/Lake of Fire),Charles de Lint/Robin Wayne Bailey/Philip José Farmer,743458532,9780743458535
16546,Pictures by J.R.R. Tolkien,J.R.R. Tolkien/Christopher Tolkien,395606489,9780395606483
16547,The J.R.R. Tolkien Handbook: A Comprehensive Guide to His Life  Writings  and World of Middle-Earth,Colin Duriez/Brian Sibley,801030145,9780801030147
16555,Mr. Majeika and the School Trip,Humphrey Carpenter,141303352,9780141303352
16556,The Infinite Plan,Isabel Allende,60924985,9780060924980
16562,Ines of My Soul,Isabel Allende/Margaret Sayers Peden,61161578,9780061161575
16566,Selected Non-Fictions,Jorge Luis Borges/Suzanne Jill Levine/Esther Allen/Eliot Weinberger,140290117,9780140290110
16568,The Book of Imaginary Beings,Jorge Luis Borges/Margarita Guerrero/Peter Sís/Andrew Hurley,143039938,9780143039938
16569,Ficciones,Jorge Luis Borges/Gordon Botherston/Peter Hulme,1853995908,9781853995903
16570,This Craft of Verse,Jorge Luis Borges/Călin-Andrei Mihăilescu,674008200,9780674008205
16572,Doyle Brunson's Super System,Doyle Brunson/Mike Caro/David  Reese/Joey Hawthorne/David Sklansky/Bobby Baldwin,1580420818,9781580420815
16575,Color Drawing: Design Drawing Skills and Techniques for Architects  Landscape Architects  and Interior Designers,Michael E. Doyle,471292451,9780471292456
16580,The Grail: A Year Ambling & Shambling Through an Oregon Vineyard in Pursuit of the Best Pinot Noir Wine in the Whole Wild World,Brian  Doyle/Mary Miller Doyle,870710931,9780870710933
16593,The Coming of the Fairies,Arthur Conan Doyle/John M. Lynch,803266553,9780803266551
16595,Vampire Hunter D Volume 06: Pilgrimage of the Sacred and the Profane,Hideyuki Kikuchi/Yoshitaka Amano,1595821066,9781595821065
16596,Vampire Hunter D Volume 05: The Stuff of Dreams,Hideyuki Kikuchi/Yoshitaka Amano,1595820949,9781595820945
16597,Demon Deathchase (Vampire Hunter D  #3),Hideyuki Kikuchi/Yoshitaka Amano,1595820310,9781595820310
16598,Vampire Hunter D Volume 04: Tale of the Dead Town,Hideyuki Kikuchi/Yoshitaka Amano,1595820930,9781595820938
16601,Vampire Hunter D Volume 07: Mysterious Journey to the North Sea - Part One,Hideyuki Kikuchi/Yoshitaka Amano,1595821074,9781595821072
16602,Coffin: The Art of Vampire Hunter D,Yoshitaka Amano,1595820612,9781595820617
16604,Paradise Lost and Paradise Regained,John Milton/Christopher Ricks/Susanne Woods,451527925,9780451527929
16605,Paradise Lost,John Milton/Merritt Y. Hughes/David Scott Kastan,872207331,9780872207332
16609,Leviathan,Thomas Hobbes/Edwin M. Curley,872201775,9780872201774
16616,The Book of Leviathan,Peter Blegvad,1585670987,9781585670987
16619,Democracy in America,Alexis de Tocqueville/Isaac Kramnick/Gerald Bevan,140447601,9780140447606
16621,Democracy in America,Alexis de Tocqueville/Harvey Mansfield/Delba Winthrop,226805360,9780226805368
16627,Magic Carpet Ride: The Autobiography of John Kay and Steppenwolf,John     Kay/John Einarson,1550821083,9781550821086
16630,Steppenwolf Theatre Company : Twenty-Five Years of an Actor's Theater,Victor Skrebneski,1570715831,9781570715839
16634,The Glass Bead Game,Hermann Hesse/Richard Winston/Clara Winston/Theodore Ziolkowski,312278497,9780312278496
16640,The Sorrows of Young Werther,Johann Wolfgang von Goethe/Burton Pike/Edla Valdna,812969901,9780812969900
16641,The Sorrows of Young Werther and Selected Writings,Johann Wolfgang von Goethe/Catherine Hutter/Marcelle Clements,451529626,9780451529626
16642,The Sorrows of Young Werther,Johann Wolfgang von Goethe/Nathan Haskell Dole/Thomas Carlyle/R. Dillon Boylan,159569045X,9781595690456
16647,The Dream Master,Roger Zelazny,575073438,9780575073432
16649,The Queen's Necklace,Teresa Edgerton,380789116,9780380789115
16653,Goblin Moon (The Goblin Moon Duology #1),Teresa Edgerton,441294278,9780441294275
16654,The Work of the Sun (The Green Lion Trilogy #3),Teresa Edgerton,441909116,9780441909117
16656,The Castle of  the Silver Wheel,Teresa Edgerton,441092756,9780441092758
16669,China and Japan (Myths and Legends),Donald A. Mackenzie,517604469,9780517604465
16670,A Madman Dreams of Turing Machines,Janna Levin,1400040302,9781400040308
16675,Turing and the Universal Machine: The Making of the Modern Computer,Jon Agar/Jon Turney,1840462507,9781840462500
16677,Ad Infinitum... The Ghost in Turing's Machine: Taking God Out of Mathematics and Putting the Body Back In. An Essay in Corporeal Semiotics,Brian Rotman,804721289,9780804721288
16681,Heart of Darkness,Joseph Conrad,1599869500,9781599869506
16682,Rocket Ship Galileo (Heinlein's Juveniles  #1),Robert A. Heinlein,044101237X,9780441012374
16683,Tunnel in the Sky (Heinlein's Juveniles  #9),Robert A. Heinlein,1416505512,9781416505518
16685,The Cat Who Walks Through Walls (The World As Myth),Robert A. Heinlein,441094996,9780441094998
16686,The Fantasies of Robert A. Heinlein,Robert A. Heinlein,312875576,9780312875572
16689,Citizen of the Galaxy,Robert A. Heinlein,1416505520,9781416505525
16690,The Moon is a Harsh Mistress,Robert A. Heinlein,340837942,9780340837948
16692,Roverandom,J.R.R. Tolkien/Wayne G. Hammond/Christina Scull,395957990,9780395957998
16697,The Mysteries of Pittsburgh,Michael Chabon,60790598,9780060790592
16702,Summerland,Michael Chabon,786816155,9780786816156
16703,The Yiddish Policemen's Union,Michael Chabon,7149824,9780007149827
16710,The Toy Maker: The Life and Times of Inventor Frank Hornby,Anthony Mcreavy,91895812,9780091895815
16713,The Disappointment Artist,Jonathan Lethem,1400076811,9781400076819
16716,The Wall of the Sky  the Wall of the Eye,Jonathan Lethem,156032481,9780156032483
16717,You Don't Love Me Yet,Jonathan Lethem,038551218X,9780385512183
16718,Gun  With Occasional Music,Jonathan Lethem,156028972,9780156028974
16720,As She Climbed Across the Table,Jonathan Lethem,375700129,9780375700125
16721,Living With the Passive-Aggressive Man,Scott Wetzler,671870742,9780671870744
16726,Cypress Gardens (Images of America: Florida),Mary M. Flekke/Sarah E. MacDonald/Randall M. MacDonald,073854339X,9780738543390
16728,The Organized Student: Teaching Children the Skills for Success in School and Beyond,Donna Goldberg/Jennifer Zwiebel,743270207,9780743270205
16729,Beach Music,Pat Conroy,553381539,9780553381535
16734,Der Gesang Des Meeres. Beach Music,Pat Conroy,340412801X,9783404128013
16735,The Prince of Tides,Pat Conroy,553381547,9780553381542
16739,Blessings,Belva Plain,440243254,9780440243250
16761,Seven Complete Perry Mason Novels - The Case Of: The Foot-Loose Doll / The Glamorous Ghost / The Long-Legged Models / The Lucky Loser  The Screaming Woman / The Terrified Typist / The Waylaid Wolf,Erle Stanley Gardner,517293633,9780517293638
16763,The Case of the Glamorous Ghost (Perry Mason),Erle Stanley Gardner,345437861,9780345437860
16767,The Case of the Half-Wakened Wife,Erle Stanley Gardner,034537147X,9780345371478
16776,I Dreamed I Married Perry Mason (A Cece Caruso Mystery  #1),Susan Kandel,60581069,9780060581060
16779,The Case of the Terrified Typist (Perry Mason #49),Erle Stanley Gardner,034591483X,9780345914835
16782,The Case of the Curious Bride (Perry Mason Mystery),Erle Stanley Gardner,345437837,9780345437839
16788,Fragile Things: Short Fictions and Wonders,Neil Gaiman,60515228,9780060515225
16789,The Good Fairies of New York,Martin Millar/Neil Gaiman,1933368365,9781933368368
16790,Smoke and Mirrors: Short Fiction and Illusions,Neil Gaiman,380789027,9780380789023
16791,Death: The High Cost of Living,Neil Gaiman/Chris Bachalo/Mark Buckingham/Tori Amos,1852864982,9781852864989
16793,Stardust,Neil Gaiman,61142026,9780061142024
16794,The Facts in the Case of the Departure of Miss Finch,Neil Gaiman/Michael Zulli,1593076673,9781593076672
16798,The Diagnosis,Alan Lightman,375725504,9780375725500
16799,The Best American Science Writing 2002,Matt Ridley/Jesse Cohen/Alan Lightman/Joseph D'Agnese,60936509,9780060936501
16802,The Complete Poetry,John Milton/John T. Shawcross,385023510,9780385023511
16803,The Complete Poems and Major Prose,John Milton/Merritt Y. Hughes,872206785,9780872206786
16806,The Man and the Author: John Milton: Twentieth Century Perspectives,J. Martin Evans,415940478,9780415940474
16807,The Major Works,John Milton/Jonathan Goldberg/Stephen Orgel,019280409X,9780192804099
16809,Christopher and His Kind,Christopher Isherwood,816638632,9780816638635
16813,The Condor And The Cows: A South American Travel Diary,Christopher Isherwood/William Caskey/Jeffrey Meyers,816639825,9780816639823
16842,A Single Man,Christopher Isherwood,816638624,9780816638628
16844,Christopher et son monde  1929-1939,Christopher Isherwood,2010080874,9782010080876
16857,The Love of the Last Tycoon,F. Scott Fitzgerald,20199856,9780020199854
16874,About This Life,Barry  Lopez,186046565X,9781860465659
16878,Arctic Dreams,Barry  Lopez,375727485,9780375727481
16879,Field Notes: The Grace Note of the Canyon Wren,Barry  Lopez,1400075122,9781400075126
16881,The Rediscovery of North America,Barry  Lopez,679740996,9780679740995
16886,Deadly Feasts: Tracking the Secrets of a Terrifying New Plague,Richard Rhodes,684844257,9780684844251
16887,How to Write: Advice and Reflections,Richard Rhodes,688149480,9780688149482
16888,John James Audubon,Richard Rhodes,037571393X,9780375713934
16891,Masters of Death: The SS-Einsatzgruppen and the Invention of the Holocaust,Richard Rhodes,375708227,9780375708220
16892,A Hole in the World: An American Boyhood,Richard Rhodes,700610383,9780700610389
16893,The Crack-Up,F. Scott Fitzgerald/Edmund Wilson,811212475,9780811212472
16894,Walden & Resistance to Civil Government (Critical Edition),Owen  Thomas/William John Rossi/Henry David Thoreau/William Rossi,393959058,9780393959055
16895,Collected Essays and Poems,Henry David Thoreau/Elizabeth Hall Witherell,1883011957,9781883011956
16897,The Portable Thoreau,Henry David Thoreau/Carl Bode,140150315,9780140150315
16898,True Harvest: Readings From Henry David Thoreau For Every Day Of The Year,Henry David Thoreau/Barry M. Andrews,1558964908,9781558964907
16900,Civil Disobedience and Other Essays,Henry David Thoreau,1420925229,9781420925227
16902,Walden,Henry David Thoreau,691096120,9780691096124
16908,Interrupted Music: The Making of Tolkien's Mythology,Verlyn Flieger,873388240,9780873388245
16914,The Tolkien Fan's Medieval Reader,David E. Smith (Turgon of TheOneRing.net,4,1593600119
16918,Touchy and Feely (Sissy Sawyer  #1),Graham Masterton,072789160X,9780727891600
16919,Prey,Graham Masterton,843946334,9780843946338
16920,Hidden World,Graham Masterton,727859625,9780727859624
16921,The House That Jack Built,Graham Masterton,843947462,9780843947465
16928,The Riverside Milton,John Milton/Roy C. Flannagan,395809991,9780395809990
16940,How to Read a Poem,Terry Eagleton,1405151412,9781405151412
16944,The Gatekeeper: A Memoir,Terry Eagleton,312316135,9780312316136
16946,The Ideology of the Aesthetic,Terry Eagleton,631163026,9780631163022
16947,Marxism and Literary Criticism,Terry Eagleton,415285844,9780415285841
16948,Children of God (The Sparrow  #2),Mary Doria Russell,044900483X,9780449004838
16951,When the Lion Feeds (Courtney  #1),Wilbur Smith,312940661,9780312940669
